,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,label
630,630,630,630,572,"RT Dear teachers, if your students know your sexual orientation, political ideology, or bra size: YOURE DOING IT WRONG!!!!",1
631,631,631,631,154,"RT insulting and absolutely disgusting. You're using a term that is used for something that ruins lives--being LGBTQ+ does NOT ruin anyone's life. Again, I knew I was bi way before I was taken advantage of. I had the inkling of feeling different when I was around 11.",1
632,632,632,632,974,RT The Sioux Falls LGBTQ+ community celebrated Pride on Saturday during the Sioux Falls Pride Festival. ,1
633,633,633,633,329,RT Happy #Pride #Mumbai! Join the virtual pride celebrations at Yaariyans Got Talent Follow @Humsa,1
634,634,634,634,12,"RT It has 12 long chapters in Book 1, with 3 Books* total. (*Books in reference a story's narrative parts and not necessarily the volume/issue number) Thank you! #DVart #DVpit #OG #A #GN #F #AC #AD #H #LGBT #POC #TV ",1
635,635,635,635,186,"RT VOICING FOR LGBTQ COMMUNITY My cousin asked me to help them get some responses on this, so please spare some of your time and fill the form ",1
636,636,636,636,88,"gotcha! except the lgbt community has never accepted pedophiles. You probably think they do though, because Id bet 100$ you fall for sockpuppet outrage accounts.",1
637,637,637,637,868,"I dont know why peope stan jessi, That girl said homophobic too back then She said boa is gay and daniel henney is fag",1
638,638,638,638,1057,"RT Keep hearing people say: ""Watch what you say in emails."" Warning others not to type out racist, misogynistic and homophobic comments doesn't solve anything. NOT having racist, misogynistic and homophobic thoughts is the answer. We need to transform hearts! That's the solution.",1
639,639,639,639,788,No but like did we talk about LGBTQ and stuff though? OH WAIT I HAD THIS LONG PARAGRAPH I WROTE WHEN I WAS AN #ALLY NM JAY,0
640,640,640,640,581,Niggas tryna cover up dont be shy bro if you LGBT whatever say it out be proud!,1
641,641,641,641,571,"RT Banning conversion therapy based on sexual orientation but not on gender doesn't actually protect LGB people from the abusive practice. As far too many people know and as has brought attention to, cisgender kids get forced into ""trans"" conversion therapy regularly. ",1
642,642,642,642,643,Its twitter these dumbasses will always make something what its not i perfectly understood what meant and they will jeep saying your homophobic or some other bull to keep the argument going ,1
643,643,643,643,219,Being gay is just as normal as being straight. Also LGBT isnt just trans people numb nuts.,1
644,644,644,644,714,"Again, if you define secondary sex characteristics as part of biological sex, they can in fact change and hence you admit biological sex can change, in at least some part. Sorry you can't handle basic biology.",1
645,645,645,645,640,"RT After years of marching & advocacy, we rejoiced when other LGBTQ couples could marry. But getting married would cost my wife (who has MS) access to benefits & care. No one should have to forego marriage just to survive. Thank you for seeing us. ",1
646,646,646,646,718,These types of questions from our kids should be answered by the parents. I can barely trust schools as it is. I wouldnt want them trying to teach my kid about this stuff. Mind you I have nothing at all against the LGBTQ+ community. Its just not a schools place to do my job.,1
647,647,647,647,384,"RT This is pure clown world from another one of our ""academics"". No ""hate crime"" law is going to stop a lunatic from cutting peoples heads off. What we need here is proper Immigration control along with a rapid deportation system. ",0
648,648,648,648,146,"RT With the Stonewall capture of most institutions, LGBT rights are being used to destroy women's sex-based rights. Women in Wales can't afford to stay silent. we must speak up! If any of those concerns you, Join today! End",1
649,649,649,649,516,"RT #EWPP #LT #RG #SPF #LGBTQ Charming, but naive, TIM SMITH, enters New Albian politics to fulfil the terms of his grandfathers will & save his family home. When darker forces plot his rise, Tim discovers the price of inheritance is pain, betrayal & loss. THE PRINCE X SUCCESSION",0
650,650,650,650,509,RT I encourage all biomedical researchers to take free course Sex as a Biological Variable: A Primer. This interactive course explains how to consider #SABV in all stages of the biomedical #research spectrum. Register at ,0
651,651,651,651,456,"RT Any ""socialist"" who capitulates to anti-LGBT rhetoric, or who says that LGBT issues are a distraction from class struggle, is entirely useless. Anti-fascism *is* class struggle. And the oppression of LGBT people is the means through which fascists are currently gaining power.",1
652,652,652,652,605,"But youre literally calling me homophobic, a future cancelling thing.",1
653,653,653,653,289,"He knows it will rile up his base to pick on LGBTQ people. High school students, no less. How sad is that? I bet conversion therapy is a big hit also. Hawking hate, but claiming to be a good Jesus follower, I'm sure. Not a care for who it hurts. And yes -- he is a hypocrite.",1
654,654,654,654,43,Ok so now you've gone full mask-off huh? You're literally just an anti who makes exceptions for anyone LGBT at this point.,1
655,655,655,655,752,"RT Please start using the correct language. This should read Do you support EQUAL RIGHTS for LGBTQ+ people, including marriage EQUALITY Pass the #equalityACT",1
656,656,656,656,116,"RT US Embassy is openly advocating LGBTQ rights in the Islamic Republic of Pakistan. This is totally against the constitutional, religious and cultural norms of Pakistan. Any attempt to introduce such filth in Pakistan should be dealt with an iron fist. ",1
657,657,657,657,584,"RT Like if you enjoyed the Percy Jackson books because youre part of the lgbtq community, have daddy issues, are neurodivergent or mentally ill. No one will ever know which one it is ",1
658,658,658,658,1054,"Dont worry, this still wont be good enough and the LGBTQ community will find something else to complain about.",1
659,659,659,659,549,"Frank, you seem to buy anything and everything the left is selling. No thoughts of your own. Just wear the mask, just get the shot, any crazy LGBTQ idea, abortion is a right, stand with Ukraine, Antifa, BLM Im sure you blinded support them all",1
660,660,660,660,327,RT I know some of these authors are lesbian (and no criticism of Five Leaves!) but I can't help noticing that not a single title in the LGBTQ+ Non Fiction section contains the word 'lesbian'. #PublishingErasingLesbians? ,1
661,661,661,661,385,"RT Good context on why Brittney Griner and other WNBA players are in Russia, and what it means to be an out LGBTQ athlete there ",1
662,662,662,662,1051,RT CW: transphobia TERFs will repeat 20th Century homophobic tropes *word for word* when talking about trans people and still avoid the most basic self-awareness - this is how you know it has developed into a cult,1
663,663,663,663,464,"RT Du Mez had a radical LGBT and transgender activist endorse the book on the front cover But tell me more how Christian aversion to this book is just that ""white evangelicals"" can't handle hearing about our ""history."" And I put history in quotes...on purpose ",1
664,664,664,664,950,its like the LGBT community as well as like non-binary and gender fluid people its kind of like an umbrella term for everyone that isnt straight cishet,1
665,665,665,665,916,"I didn't bother to answer because sexuality has never been defined by homophobic laws, what a pathetic strategy. Laws were written by people freaked out about the idea of a penis in an anus, not by some objective judge of human attraction. As you already know.",1
666,666,666,666,447,"RT Despite supportive actions from employers, non-inclusive behaviours persist at work for 42% of LGBTQ+ professionals globally, confirms - #fairplaytalks #LGBTQ ",1
667,667,667,667,615,"RT I am perfectly within my rights to criticize religion, especially when its criticized me and continues to do so every day of my life. #LGBTQ #Atheist",1
