,tweet_id,label_code,text,label_text
1036,1223449437382565888,-2,The Wuhan virus has highlighted the dangers of China's censorship system - CNN  https://www.cnn.com/2020/01/31/asia/wuhan-virus-china-censorship-intl-hnk/index.html …,China and/or Chinese are most incompetent
1037,1228455399029784576,-99,WHO says joint China mission to start coronavirus probe this weekend  http://dlvr.it/RQ3rdg  pic.twitter.com/ZdwGVqgeT0,irrelevant or no opinion
1038,1220769162810793984,-99,"China, Helicopter, a bag of diamonds.",irrelevant or no opinion
1039,1215077017747697664,-99,And then you'd love it and he would absolutely give you an STD which is why I didn't died so now what.,irrelevant or no opinion
1040,1225133725761114112,-99,Meanwhile in China:  https://venturebeat.com/2019/10/11/ai-weekly-in-china-you-can-no-longer-buy-a-smartphone-without-a-face-scan/ …,irrelevant or no opinion
1041,1215065783442624512,-99,No hypocrisy in Apple funding 'human' TV specials while in reality Apple runs inhuman 19th Century sweat shops in China which have suicide-nets?,irrelevant or no opinion
1042,1218745174852919296,-99,Xi Jinping Kicks off Myanmar State Visit @Diplomat_APAC  https://thediplomat.com/2020/01/xi-jinping-kicks-off-myanmar-state-visit/ … #China,irrelevant or no opinion
1043,1228135567646347264,0,Yes I understand this.. but if it was a bio weapon..and the evidence points that way.. China must be held responsible.  What if they accidentally hit an American city with a nuke?  https://twitter.com/Jeff68033197/status/1228130426952261632 …,
1044,1214692348069699584,-99,is it irrational to fear china russia and NK forming an alliance against us?,irrelevant or no opinion
1045,1230821524057157632,-99,"(battery no power)Emperor  of China. Afterwards, China has had basically no broken culture, even though in some periods of time had a broken dynasty. Chinese has always assimilate other minority's culture. In science and technology, china had lagged behind Europe only in the past",irrelevant or no opinion
1046,1224184379330547712,1,"#2019nCoV  Market Update| China's central bank injects $174 billion into markets, as regulators announced measures to stabilize the country's financial system during the coronavirus outbreak.",China and/or Chinese are somewhat competent
1047,1214739226945679360,2,"China must build military power in order for history not to repeat itself! But we love peace, never invade other countries, we love peace",China and/or Chinese are most competent
1048,1230692637658746880,-99,Russia China England Iran et al hav ben meddlng in US politics for 90 yrs  The USA does it 2 Don't YOU John BRENNAN & Hillary used Russians Australia GB Christopher Steele 2 meddle in ours Mueller said no proof that one vote was swayed. GFY,irrelevant or no opinion
1049,1230261347084009472,-99,You have alot of Chinese who work and travel to Africa 🤣😂lot of Africans who work and travel to China also,irrelevant or no opinion
1050,1218573812150820864,-99,"Thank you boo, got it at China Mall 😊",irrelevant or no opinion
1051,1233521794453209088,-99,"""In China’s War on the Coronavirus, a Community Is Besieged"" by BY AMY QIN AND SUI-LEE WEE via NYT New York Times  https://ift.tt/3ahKacO ",irrelevant or no opinion
1052,1223447131094159360,-99,Stop being racist pieces of garbage towards Chinese people because there's an outbreak of a virus in China. Stop assuming every Chinese person is infected with the virus. It's not that fucking hard to not treat people like shit.,irrelevant or no opinion
1053,1216740926271434752,-1,This is what I hate about buying products from @Facebook and @instagram  - you think you are buying from the US but the item is really coming from China.  pic.twitter.com/OEmra7JBn2,China and/or Chinese are somewhat incompetent
1054,1229280714924994560,1,China central bank cuts one-year MLF rate by 10 basis points to support virus-hit economy  https://reut.rs/2HuM8dl  pic.twitter.com/dTsPSlCZjd,China and/or Chinese are somewhat competent
1055,1217597409959858176,-99,And to hear Schumer today criticize Trump’s deal with phase 1 with China makes me laugh. That asshole has been in office so long what the hell has he done? Eight years with Obama and China has done everything to rape us. Schumer is a joke and needs to leave,irrelevant or no opinion
1056,1226510827810906112,-99,"Millions left Wuhan, China before coronavirus quarantine  https://www.washingtontimes.com/news/2020/feb/9/millions-left-wuhan-china-coronavirus-quarantine/ …",irrelevant or no opinion
1057,1222210318820106240,-99,Possibly but what about the situation in China right now? Didn't they close down a lot of their theaters? That's gotta hurt the movie significantly,irrelevant or no opinion
1058,1230485422259621888,-99,Google LCC: Google is censoring legitimate YouTube videos about the new coronavirus in China - Sign the Petition!  http://chng.it/XFRRLCqM  來自 @Change,irrelevant or no opinion
1059,1229762617201348608,-1,How Xi’s bungling has devastated China’s military capabilities  https://www.americanthinker.com/blog/2020/02/how_xis_bungling_has_devastated_chinas_military_capabilities_.html#.XkvofO87r5w.twitter …,China and/or Chinese are somewhat incompetent
1060,1212541635361423360,2,"And result in Chinese global dominance -  I think it is not happening by chance, China has been working on that for quite sometime. #automotiveindustry #ElectricVehicles https://twitter.com/ravigbhatia/status/1212539433922289664 …",China and/or Chinese are most competent
1061,1225077731534221312,-99,"China Update: Coronavirus Causing Boredom, Run on Toilet Paper and Aggressive Govt. Tactics on Infected People  https://www.thegatewaypundit.com/2020/02/china-update-coronavirus-causing-boredom-shortages-run-on-toilet-paper-and-aggressive-govt-tactics-on-infected-people/ … via @gatewaypundit",irrelevant or no opinion
1062,1221783380158767104,-99,"Yuan hits three-week low, yen rises as China grapples with virus outbreak By Reuters  https://newsforforex.com/investing/yuan-hits-three-week-low-yen-rises-as-china-grapples-with-virus-outbreak-by-reuters/ … pic.twitter.com/S56kBxaQvH",irrelevant or no opinion
1063,1216831690397704192,-1,I won’t even attempt for 2 reasons: 1) It’s scary  2) China is not know for their excellence H&S record.I just don’t trust the structure is safe and sound. I will politely decline whatever the offer is,China and/or Chinese are somewhat incompetent
1064,1220806036778446848,-1,"China's top virus lab is in Wuhan, the center of the outbreak  https://www.dailymail.co.uk/health/article-7922379/Chinas-lab-studying-SARS-Ebola-Wuhan-outbreaks-center.html?ito=amp_twitter_share-top … via @MailOnline",China and/or Chinese are somewhat incompetent
1065,1217816586805030912,-99,"Dear @Joelbarros75 - I believe BOTH can be better for the country. Yeah, I too am skeptical of China.",irrelevant or no opinion
1066,1233899640279441408,-99,"Italy Has the Most Coronavirus Cases outside China. As a Preventative Measure Italy Has Canceled All Soccer Games  ⚽️ — Charlie D’Agata, CBS Weekend News",irrelevant or no opinion
1067,1233188460736937984,-99,@realDonaldTrump market is tanking because china is in shut down mode. NAFTA pushed American jobs to China so big manufacturers could get cheat product. Americans wont work as cheap as Chinese workers.  Bigger profits for big corporations! This has nothing to ...,irrelevant or no opinion
1068,1228103880564727808,-99,"Yes. We should steer clear of China, India and Saudi Arabia etc.",irrelevant or no opinion
1069,1222342263658835968,-99,The govt needs to suspend any incoming tourists from China for the time being until things get better. The loss of money for tourism is nothing compared to the health of the people in the country. People panic because the corona virus symptoms are hard to detect & there’s no cure,irrelevant or no opinion
1070,1229796359022227456,-99,"Senator Says China is REFUSING to Hand Over Information About Biolab, as...  https://youtu.be/HtLYADhpLQQ  via @YouTube",irrelevant or no opinion
1071,1221301373670772736,-99,"#Coronavirus map as of 25th Jan, 2020  source: BBC  #WuhanCoronavirus #ChinaVirus  pic.twitter.com/X08nT6YXNf",irrelevant or no opinion
1072,1230523001554141184,-99,Are you looking for sewing factory outside of China? We can make your products in Cambodia. #oem #oemfacotry #cambodia #japan #us #uk,irrelevant or no opinion
1073,1235714799876616192,-99,Did ya order it from China?,irrelevant or no opinion
1074,1214882878892498944,-99,"Russia and China are undoubtedly at the top of this list. The US, even if it goes to war in Iran, isn't causing 'world war 3'.",irrelevant or no opinion
1075,1212328562633478144,-99,China🇨🇳Only me?😭,irrelevant or no opinion
1076,1224146164129370112,-99,Guess from that BTC spike that Bitcoin may be surging on China QE CoronaVirus QE?,irrelevant or no opinion
1077,1224509425693667328,-99,"Coronavirus   The coronavirus has quickly spread throughout mainland China in early 2020, with individual cases appearing around the world. The...   https://sortiwa.com/coronavirus/ ",irrelevant or no opinion
1078,1221251016726863872,-99,The Chinese will eat it @china,irrelevant or no opinion
1079,1225957744160710656,-99,"Hi Shiv, currently our waiver policy applies for customers with tickets issued on or before 5 February 2020 for travel to and from Mainland China, Hong Kong and Macau from 24 January 2020 to 31 March 2020. Kindly refer to  https://bit.ly/2S7Q9ua  for more information. Thank you.",irrelevant or no opinion
1080,1224557887885926400,-99,DEMOCRATS  The integrity of the Democratic system is rigged! Soon conspiracy theories from Democrats! Russia or Ukraine or China interference!,irrelevant or no opinion
1081,1224026713820028928,-99,Ball’s now in Malaysia’s court. The East Malaysia state of Sabah already suspended all inbound flights from China 3 days ago. #Coronavirus https://twitter.com/Reuters/status/1223983327285301254 …,irrelevant or no opinion
1082,1226900090394161152,-99,China Reports Nearly 100 Deaths In A Single Day From Coronavirus : Goats and Soda    https://www.npr.org/sections/goatsandsoda/2020/02/10/804387615/china-reports-nearly-100-deaths-in-a-single-day-from-coronavirus …,irrelevant or no opinion
1083,1225042765148565504,0,"@adriearsenault  Hi, awesome Adrienne.  Quick question.  Is China blocking the evacuation of dual citizens or landed-immigrants from all other countries, or just from Canada? Also, is China deliberately delaying our evacuations versus other nations?",
